"gene","symbol","outcome","nsnp","b","se","pval","q","method","ok","note"
"ENSG00000237429","RP1-159A19.4","cad",1,-0.599442180934275,0.13531711679318,9.42739345922682e-06,0.000881191076523272,"Wald ratio",TRUE,"lead rs74606343 (cis p=1.3e-08)"
"ENSG00000237854","LINC00674","cad",1,0.215434781140004,0.061906546304599,0.000501413782561075,0.0191928685321099,"Wald ratio",TRUE,"lead rs11547173 (cis p=2.7e-19)"
"ENSG00000237950","RP11-7O11.3","cad",1,-0.15188715771857,0.045080663249804,0.000753782905241719,0.0256653460195411,"Wald ratio",TRUE,"lead rs12127737 (cis p=7e-22)"
"ENSG00000238083","LRRC37A2","cad",1,0.0377310037647645,0.0109735588638558,0.000585257366147784,0.0212590392282642,"Wald ratio",TRUE,"lead rs10445362 (cis p=3.3e-310)"
"ENSG00000238198","RP11-31F15.2","cad",1,-0.186244330327406,0.0593525887856569,0.00170144904668977,0.0449887653336439,"Wald ratio",TRUE,"lead rs1766862 (cis p=9.5e-12)"
"ENSG00000239521","GATS","cad",1,0.125623838058955,0.0386063502327521,0.00113804996802667,0.0343926263176303,"Wald ratio",TRUE,"lead rs2950517 (cis p=8.2e-77)"
"ENSG00000240382","IGKV1-17","cad",1,-0.151263504431824,0.0462509963425627,0.00107360653527734,0.0330297188788154,"Wald ratio",TRUE,"lead rs17842625 (cis p=1.8e-77)"
"ENSG00000241106","HLA-DOB","cad",1,-0.0584675477781736,0.01710622576916,0.000631038661785067,0.0226972852002349,"Wald ratio",TRUE,"lead rs1044043 (cis p=3.3e-310)"
"ENSG00000241244","IGKV1D-16","cad",1,-0.225967919231803,0.0625126669983674,0.000300632832185409,0.0132486090460086,"Wald ratio",TRUE,"lead rs17620337 (cis p=3.7e-43)"
"ENSG00000241528","RP1-130H16.16","cad",1,-0.245102794150252,0.057871493063254,2.28252750712357e-05,0.00186089395372435,"Wald ratio",TRUE,"lead rs5753106 (cis p=9.5e-16)"
"ENSG00000241755","IGKV1-9","cad",1,-0.236481268730138,0.0679673005138877,0.000502652591737147,0.0191928685321099,"Wald ratio",TRUE,"lead rs72849001 (cis p=2.9e-36)"
"ENSG00000241973","PI4KA","cad",1,-0.254365496953077,0.0814541198108168,0.0017913516296668,0.0466928688549916,"Wald ratio",TRUE,"lead rs5760287 (cis p=1.3e-29)"
"ENSG00000242288","RP11-464F9.1","cad",1,0.175126868566442,0.0520890173171981,0.000773607996038107,0.0260382966556404,"Wald ratio",TRUE,"lead rs13013 (cis p=6.2e-21)"
"ENSG00000242372","EIF6","cad",1,-0.157226742811198,0.0365445942750352,1.69014708167113e-05,0.00143369412852739,"Wald ratio",TRUE,"lead rs1033797 (cis p=3.3e-310)"
"ENSG00000243176","RP11-550I24.2","cad",1,0.120776669525707,0.0274070134692952,1.0491881945156e-05,0.00096230229715728,"Wald ratio",TRUE,"lead rs35217153 (cis p=2.2e-57)"
"ENSG00000243284","VSIG8","cad",1,0.367374619378322,0.0873996070295203,2.62947160278819e-05,0.00203092083004826,"Wald ratio",TRUE,"lead rs2789422 (cis p=7.3e-28)"
"ENSG00000243466","IGKV1-5","cad",1,0.416772741814619,0.130041622765687,0.00135100948213423,0.0381251166974928,"Wald ratio",TRUE,"lead rs112598531 (cis p=3.4e-11)"
"ENSG00000243678","NME1-NME2","cad",1,-0.397004217944427,0.115192933704082,0.000568048710596898,0.0212114881119834,"Wald ratio",TRUE,"lead rs8069453 (cis p=3.6e-17)"
"ENSG00000243943","ZNF512","cad",1,0.610076265979529,0.178709209226327,0.000640652063688935,0.0229306561820369,"Wald ratio",TRUE,"lead rs4665987 (cis p=1.9e-07)"
"ENSG00000244515","KRT18P34","cad",1,-0.29617961080164,0.0785782640902311,0.000163751435995638,0.0084022808504755,"Wald ratio",TRUE,"lead rs12632525 (cis p=9.5e-27)"
"ENSG00000244754","N4BP2L2","cad",1,-0.117451024645651,0.0193070177499701,1.17709270278885e-09,4.6686041657909e-07,"Wald ratio",TRUE,"lead rs1123462 (cis p=3.3e-310)"
"ENSG00000245556","CTD-2037K23.2","cad",1,0.0900678458235267,0.0225169614558817,6.33424836662398e-05,0.00409493809604436,"Wald ratio",TRUE,"lead rs67590667 (cis p=1.2e-95)"
"ENSG00000246889","AP000487.5","cad",1,-0.379414119776061,0.0808903199522568,2.72569946963114e-06,0.000333330330973642,"Wald ratio",TRUE,"lead rs61887436 (cis p=1.4e-14)"
"ENSG00000248280","RP11-33B1.2","cad",1,-0.05511837050472,0.0115944792323845,1.9958293239987e-06,0.000260356174012745,"Wald ratio",TRUE,"lead rs10002083 (cis p=3.3e-310)"
"ENSG00000248677","CTD-2044J15.1","cad",1,0.245261592940675,0.0744773423589484,0.000990880095079825,0.031680098900428,"Wald ratio",TRUE,"lead rs274669 (cis p=1.2e-13)"
"ENSG00000248712","CCDC153","cad",1,0.373465705921121,0.118166883514105,0.00157501942406399,0.0428026112002576,"Wald ratio",TRUE,"lead rs11217175 (cis p=6.6e-29)"
"ENSG00000249572","CTD-2203K17.1","cad",1,0.0395456874065155,0.0124392537851481,0.00147730832266553,0.0405983139234394,"Wald ratio",TRUE,"lead rs3756663 (cis p=9.3e-288)"
"ENSG00000250506","CDK3","cad",1,0.627622652545194,0.165041512335958,0.000143060090271162,0.00766206870339164,"Wald ratio",TRUE,"lead rs11652227 (cis p=2.7e-12)"
"ENSG00000250654","RP11-834C11.7","cad",1,-0.258746863793181,0.0626000476918987,3.5753959402488e-05,0.0025846766218301,"Wald ratio",TRUE,"lead rs7969993 (cis p=2.5e-21)"
"ENSG00000250786","CTD-2001E22.2","cad",1,-0.334877603762113,0.0625104860355945,8.45482701607357e-08,1.82462627148352e-05,"Wald ratio",TRUE,"lead rs1508800 (cis p=3e-37)"
"ENSG00000251075","HTT-AS1","cad",1,0.0424808808524149,0.0120147945845214,0.000406674270731945,0.016486035698871,"Wald ratio",TRUE,"lead rs2857847 (cis p=5.2e-183)"
"ENSG00000251405","CTB-109A12.1","cad",1,0.130711694370387,0.0302430979131483,1.54597429064604e-05,0.00131902166949015,"Wald ratio",TRUE,"lead rs2098670 (cis p=7.9e-46)"
"ENSG00000252061","U6","cad",1,-0.460119394684323,0.0776217678024367,3.07186797512835e-09,1.07332529845259e-06,"Wald ratio",TRUE,"lead rs79800329 (cis p=3.7e-11)"
"ENSG00000252118","U6atac","cad",1,0.444848449253023,0.0872004062456209,3.37062364158611e-07,6.42388336886704e-05,"Wald ratio",TRUE,"lead rs12780155 (cis p=1.3e-06)"
"ENSG00000252448","SNORA63","cad",1,-0.134268697974656,0.0298374884388124,6.79534624946015e-06,0.000697354588886907,"Wald ratio",TRUE,"lead rs9700081 (cis p=3.2e-40)"
"ENSG00000253519","AC106801.1","cad",1,-0.278224986350473,0.0659247959625618,2.43935236988321e-05,0.00196689538615583,"Wald ratio",TRUE,"lead rs10063083 (cis p=9.3e-10)"
"ENSG00000253878","RP11-347C18.3","cad",1,0.269576264584738,0.0705433215735763,0.000132680845121092,0.00723825800056517,"Wald ratio",TRUE,"lead rs726816 (cis p=1.7e-07)"
"ENSG00000254858","MPV17L2","cad",1,-0.19932212342407,0.0622881635700218,0.0013742758758317,0.0384875925149431,"Wald ratio",TRUE,"lead rs2271881 (cis p=1e-65)"
"ENSG00000255561","FDXACB1","cad",1,-0.733588361378725,0.153933295502421,1.88269133338936e-06,0.000255819401087859,"Wald ratio",TRUE,"lead rs12362593 (cis p=5.8e-09)"
"ENSG00000255748","AC226150.4","cad",1,-0.204076224097569,0.0584187664401437,0.000477030652293204,0.0186181511234116,"Wald ratio",TRUE,"lead rs36146434 (cis p=1.9e-15)"
"ENSG00000256087","ZNF432","cad",1,-0.659666460778258,0.203799394386779,0.00120860263572187,0.0353823235354298,"Wald ratio",TRUE,"lead rs11670350 (cis p=3.2e-11)"
"ENSG00000256269","HMBS","cad",1,0.111875813418936,0.0229988605983178,1.14800597247256e-06,0.000181150404796074,"Wald ratio",TRUE,"lead rs1006195 (cis p=3.3e-310)"
"ENSG00000256875","RP11-503G7.2","cad",1,-0.0370358653482301,0.00989751573961322,0.000182608401294099,0.0091662684566652,"Wald ratio",TRUE,"lead rs10735669 (cis p=3.3e-310)"
"ENSG00000257303","RP11-977G19.11","cad",1,-0.492198471869087,0.139914286419639,0.000435046497750492,0.0173959328460176,"Wald ratio",TRUE,"lead rs808919 (cis p=8.8e-09)"
"ENSG00000257594","GALNT4","cad",1,0.0490035176500952,0.0128128463580524,0.000131005093873908,0.00720037360524194,"Wald ratio",TRUE,"lead rs10128832 (cis p=3.3e-310)"
"ENSG00000257595","RP3-473L9.4","cad",1,-0.142354243090501,0.0287536716176178,7.39015573276214e-07,0.000121854534132904,"Wald ratio",TRUE,"lead rs3742004 (cis p=3e-46)"
"ENSG00000257727","CNPY2","cad",1,-0.269997249786771,0.0834393833160285,0.00121281499269555,0.0353823235354298,"Wald ratio",TRUE,"lead rs11171803 (cis p=3.7e-83)"
"ENSG00000258273","RP11-370I10.4","cad",1,0.0337333090548045,0.00943913693735356,0.000351877382533812,0.0147116825888425,"Wald ratio",TRUE,"lead rs1061986 (cis p=3.3e-310)"
"ENSG00000258302","RP11-981P6.1","cad",1,0.128778242335081,0.0192729342270189,2.35995716145173e-11,1.64916054020496e-08,"Wald ratio",TRUE,"lead rs4842661 (cis p=2.9e-142)"
"ENSG00000258384","AC068831.6","cad",1,-0.262429986822418,0.0832095080168642,0.00161134006425864,0.0433879182440285,"Wald ratio",TRUE,"lead rs16945091 (cis p=1.3e-06)"
"ENSG00000258659","TRIM34","cad",1,1.23644187683948,0.376427860282242,0.00102101326351227,0.0321531537382887,"Wald ratio",TRUE,"lead rs10838482 (cis p=5.4e-10)"
"ENSG00000258682","CTD-2002H8.2","cad",1,0.306048008166495,0.0889499137035627,0.000580258700407627,0.0212590392282642,"Wald ratio",TRUE,"lead rs8005422 (cis p=1.9e-06)"
"ENSG00000258889","RP11-718G2.4","cad",1,0.120366518032517,0.0302398641362481,6.88016725441451e-05,0.00438984584602317,"Wald ratio",TRUE,"lead rs8021180 (cis p=1.7e-25)"
"ENSG00000259953","RP11-4O1.2","cad",1,-0.0437230564819968,0.0118170422924316,0.000215599466954777,0.0100441973890836,"Wald ratio",TRUE,"lead rs10817276 (cis p=3.3e-310)"
"ENSG00000260091","RP11-33B1.4","cad",1,-0.0542349362306541,0.0114086435436651,1.9958293239987e-06,0.000260356174012745,"Wald ratio",TRUE,"lead rs10002083 (cis p=3.3e-310)"
"ENSG00000260252","RP11-384M15.3","cad",1,0.321409672478785,0.0764006598515144,2.58901582359301e-05,0.00203092083004826,"Wald ratio",TRUE,"lead rs8047377 (cis p=2.6e-06)"
"ENSG00000260461","RP11-541N10.3","cad",1,0.252399912480439,0.0535393753746387,2.42560114265347e-06,0.000304236724516578,"Wald ratio",TRUE,"lead rs7100920 (cis p=4.6e-62)"
"ENSG00000260686","CTB-36H16.2","cad",1,0.120577446748851,0.0319792358768693,0.000162926154050806,0.00838926775682657,"Wald ratio",TRUE,"lead rs10069676 (cis p=1.1e-44)"
"ENSG00000261783","RP11-252K23.2","cad",1,-0.0744343685650752,0.0115569151193143,1.18940998595397e-10,6.98183661754978e-08,"Wald ratio",TRUE,"lead rs11149831 (cis p=6.5e-248)"
"ENSG00000263503","RP11-707O23.5","cad",1,0.0280863242214292,0.00816853254248737,0.000585257366147783,0.0212590392282642,"Wald ratio",TRUE,"lead rs10445362 (cis p=3.3e-310)"
"ENSG00000263766","RP11-580I16.2","cad",1,-0.255418496782264,0.0632224001936296,5.34512014389844e-05,0.0035654380959868,"Wald ratio",TRUE,"lead rs3809868 (cis p=4.5e-09)"
"ENSG00000264070","DND1P1","cad",1,0.0340578070178249,0.00990525861474588,0.000585257366147784,0.0212590392282642,"Wald ratio",TRUE,"lead rs10445362 (cis p=3.3e-310)"
"ENSG00000264290","RP11-68I3.4","cad",1,-0.285510219107474,0.0627257299554299,5.32080722726776e-06,0.000565817725073582,"Wald ratio",TRUE,"lead rs2303623 (cis p=7.2e-12)"
"ENSG00000264386","MIR4513","cad",1,0.278187455723926,0.0621830783382893,7.68832631050691e-06,0.000767525092562509,"Wald ratio",TRUE,"lead rs12442901 (cis p=1.4e-08)"
"ENSG00000264508","Metazoa_SRP","cad",1,-0.269965922271166,0.0525189678138446,2.74225890225609e-07,5.43819586359569e-05,"Wald ratio",TRUE,"lead rs10888384 (cis p=1.4e-15)"
"ENSG00000264584","Metazoa_SRP","cad",1,-0.342684141578196,0.0664387621427115,2.49741946478708e-07,5.02049734873292e-05,"Wald ratio",TRUE,"lead rs10888385 (cis p=1.4e-09)"
"ENSG00000266173","STRADA","cad",1,-0.253053457723674,0.0809771064715758,0.00177805059821687,0.0466778041660689,"Wald ratio",TRUE,"lead rs11079508 (cis p=9.7e-38)"
"ENSG00000266469","CTB-131K11.1","cad",1,0.180323906381063,0.0564046342234604,0.00138879515580433,0.038779706143691,"Wald ratio",TRUE,"lead rs12942360 (cis p=2.5e-16)"
"ENSG00000266490","CTD-2349P21.9","cad",1,0.144207368455539,0.0439381825762971,0.00103054861112532,0.0322629334162897,"Wald ratio",TRUE,"lead rs6505211 (cis p=1.4e-39)"
"ENSG00000266980","RP11-552F3.4","cad",1,0.266582506317195,0.0722734794904396,0.000225558229675078,0.010474895634436,"Wald ratio",TRUE,"lead rs7210574 (cis p=4e-10)"
"ENSG00000267053","CTD-3162L10.1","cad",1,-0.0554236050578958,0.0177480083612363,0.0017913516296668,0.0466928688549916,"Wald ratio",TRUE,"lead rs2972632 (cis p=6.6e-88)"
"ENSG00000267082","CTC-510F12.2","cad",1,-0.171497710483293,0.0389931636467277,1.09178446709018e-05,0.000995151369847726,"Wald ratio",TRUE,"lead rs12980879 (cis p=8.6e-94)"
"ENSG00000267342","RP11-552F3.10","cad",1,0.123627468448683,0.0291523288044928,2.22783345251322e-05,0.00182645005115259,"Wald ratio",TRUE,"lead rs3760128 (cis p=4.1e-39)"
"ENSG00000267868","RP11-120K24.3","cad",1,0.159764741995576,0.035016929752455,5.05480936356884e-06,0.000548292807978938,"Wald ratio",TRUE,"lead rs7983602 (cis p=8.9e-35)"
"ENSG00000268649","hsa-mir-296","cad",1,0.535544923972244,0.164089522159846,0.00109953465567143,0.033544893342028,"Wald ratio",TRUE,"lead rs6026565 (cis p=2e-13)"
"ENSG00000269071","AC138517.1","cad",1,-0.284080449518179,0.0891232782802129,0.0014350845796889,0.0395862146746892,"Wald ratio",TRUE,"lead rs13153461 (cis p=2.2e-06)"
"ENSG00000269696","AC007228.11","cad",1,0.0594229207806362,0.0180490179941185,0.000993688302881594,0.0317008170538856,"Wald ratio",TRUE,"lead rs12981980 (cis p=4.6e-157)"
"ENSG00000269800","AC005795.2","cad",1,-0.284550437969957,0.0888004783642008,0.00135353906639821,0.0381251166974928,"Wald ratio",TRUE,"lead rs73933643 (cis p=1.5e-28)"
"ENSG00000270018","RP3-462E2.5","cad",1,0.287911493687365,0.0516764219438861,2.52658950432664e-08,6.58743805706562e-06,"Wald ratio",TRUE,"lead rs60505450 (cis p=5.5e-39)"
"ENSG00000025434","NR1H3","fbg",1,-0.0739494401861199,0.0135573973674553,4.90982750761425e-08,5.32552623659229e-05,"Wald ratio",TRUE,"lead rs10501321 (cis p=3.3e-310)"
"ENSG00000115211","EIF2B4","fbg",1,0.281160584849375,0.0499841039732223,1.85507974691217e-08,4.02428633096814e-05,"Wald ratio",TRUE,"lead rs1728922 (cis p=2.5e-25)"
"ENSG00000119760","SUPT7L","fbg",1,-0.366023423789989,0.0695444505200978,1.41601867785995e-07,0.000131649279364465,"Wald ratio",TRUE,"lead rs8731 (cis p=2.3e-22)"
"ENSG00000134574","DDB2","fbg",1,-0.117895999135476,0.0297842524131728,7.54745785715103e-05,0.042852423740318,"Wald ratio",TRUE,"lead rs2242261 (cis p=5.6e-181)"
"ENSG00000134575","ACP2","fbg",1,-0.0535431147477368,0.00981623770375176,4.90982750761428e-08,5.32552623659229e-05,"Wald ratio",TRUE,"lead rs10501321 (cis p=3.3e-310)"
"ENSG00000134825","TMEM258","fbg",1,-0.0826065361884161,0.0151445316345429,4.90982750761428e-08,5.32552623659229e-05,"Wald ratio",TRUE,"lead rs174538 (cis p=3.1e-267)"
"ENSG00000135070","ISCA1","fbg",1,-0.0359515457962085,0.00884961127291286,4.85499477133777e-05,0.035107006635407,"Wald ratio",TRUE,"lead rs10120413 (cis p=3.3e-310)"
"ENSG00000138028","CGREF1","fbg",1,0.265027074739539,0.0652374337820403,4.85499477133779e-05,0.035107006635407,"Wald ratio",TRUE,"lead rs2304681 (cis p=2.7e-17)"
"ENSG00000157992","KRTCAP3","fbg",1,0.0651554687982441,0.0115831944530212,1.85507974691217e-08,4.02428633096814e-05,"Wald ratio",TRUE,"lead rs4803 (cis p=1e-238)"
"ENSG00000163577","EIF5A2","fbg",1,0.31133953348572,0.0788726818163824,7.90149177756325e-05,0.042852423740318,"Wald ratio",TRUE,"lead rs2271998 (cis p=1.3e-17)"
"ENSG00000243943","ZNF512","fbg",1,-0.70867445038026,0.104760570925778,1.33580281240456e-11,8.69340470312886e-08,"Wald ratio",TRUE,"lead rs4665987 (cis p=1.9e-07)"
"ENSG00000268649","hsa-mir-296","fbg",1,0.396699943683144,0.099174985920786,6.33424836662398e-05,0.0412232883699889,"Wald ratio",TRUE,"lead rs6026565 (cis p=2e-13)"
